stabb,year,milexp,totalpop,milpers,urbanpop
SIE,1977,8990.0,3049.0,4.0,261.0
SIE,1978,11425.0,3110.0,1.0,276.0
SIE,1979,14000.0,3172.0,2.0,292.0
SIE,1980,12000.0,3236.0,2.0,309.0
SIE,1981,12000.0,3301.0,4.0,327.0
SIE,1982,14000.0,3367.0,4.0,346.0
SIE,1983,10000.0,3435.0,6.0,366.0
SIE,1984,9000.0,3507.0,4.0,385.0
SIE,1985,5130.0,3585.0,4.0,470.0
SIE,1986,5130.0,3670.0,4.0,481.0
SIE,1987,6000.0,3762.0,6.0,493.0
SIE,1988,5000.0,3853.0,4.0,505.0
SIE,1989,5150.0,3933.0,4.0,518.0
SIE,1990,4239.0,3997.0,5.0,531.0
SIE,1991,12000.0,4040.0,5.0,545.0
SIE,1992,0.0,4066.0,8.0,561.0
SIE,1993,14000.0,4089.0,5.0,573.0
SIE,1994,50000.0,4127.0,5.0,586.0
SIE,1995,41000.0,4195.0,5.0,606.0
SIE,1996,47000.0,4297.0,5.0,627.0
SIE,1997,51000.0,4428.0,5.0,649.0
SIE,1998,26000.0,4568.0,4.0,671.0
SIE,1999,11000.0,4717.0,3.0,695.0
SIE,2000,10000.0,4854.0,3.0,739.0
SIE,2001,12000.0,5054.0,6.0,786.0
SIE,2002,27000.0,5167.0,13.0,821.0
SIE,2003,28000.0,5280.0,13.0,858.0
SIE,2004,23000.0,5393.0,13.0,897.0
SIE,2005,24000.0,5506.0,13.0,929.0
SIE,2006,28000.0,5619.0,13.0,961.0
SIE,2007,29000.0,5732.0,11.0,995.0
SIN,1965,33.0,1887.0,0.0,1887.0
SIN,1966,4608.0,1934.0,0.0,1934.0
SIN,1967,14188.0,1978.0,10.0,1978.0
SIN,1968,20717.0,2012.0,11.0,2012.0
SIN,1969,94968.0,2043.0,12.0,2043.0
SIN,1970,104369.0,2075.0,14.0,2075.0
SIN,1971,131898.0,2113.0,15.0,2113.0
SIN,1972,154492.0,2152.0,20.0,2152.0
SIN,1973,187837.0,2193.0,24.0,2193.0
SIN,1974,224465.0,2230.0,24.0,2230.0
SIN,1975,272002.0,2263.0,27.0,2263.0
SIN,1976,313259.0,2293.0,35.0,2293.0
SIN,1977,373042.0,2325.0,36.0,2325.0
SIN,1978,443272.0,2354.0,64.0,2354.0
SIN,1979,529205.0,2384.0,57.0,2384.0
SIN,1980,594069.0,2282.0,50.0,2282.0
SIN,1981,708954.0,2324.0,59.0,2324.0
SIN,1982,743032.0,2366.0,60.0,2366.0
SIN,1983,936884.0,2406.0,42.0,2406.0
SIN,1984,1046303.0,2444.0,56.0,2444.0
SIN,1985,1201000.0,2483.0,56.0,2483.0
SIN,1986,1030000.0,2519.0,56.0,2519.0
SIN,1987,1130000.0,2554.0,56.0,2554.0
SIN,1988,1490000.0,2850.0,56.0,2850.0
SIN,1989,1500000.0,2930.0,56.0,2930.0
SIN,1990,1700000.0,3016.0,56.0,3016.0
SIN,1991,2130000.0,3090.0,56.0,3090.0
SIN,1992,2500000.0,3178.0,56.0,3178.0
SIN,1993,2700000.0,3259.0,56.0,3259.0
SIN,1994,3118000.0,3364.0,56.0,3364.0
SIN,1995,3970000.0,3468.0,53.0,3468.0
SIN,1996,4129000.0,3612.0,53.0,3612.0
SIN,1997,4624000.0,3737.0,55.0,3737.0
SIN,1998,4936000.0,3922.0,60.0,3992.0
SIN,1999,4696000.0,3951.0,60.0,3951.0
SIN,2000,4316000.0,4018.0,60.0,4018.0
SIN,2001,4280000.0,4138.0,60.0,4131.0
SIN,2002,4581000.0,4176.0,60.0,4167.0
SIN,2003,4741000.0,4115.0,72.0,4204.0
SIN,2004,5102000.0,4167.0,72.0,4240.0
SIN,2005,5578000.0,4266.0,72.0,4342.0
SIN,2006,6321000.0,4401.0,73.0,4484.0
SIN,2007,7007000.0,4589.0,73.0,4589.0
SKN,1983,0.0,46.0,0.0,0.0
SKN,1984,0.0,45.0,0.0,0.0
SKN,1985,90.0,44.0,0.0,0.0
SKN,1986,200.0,44.0,0.0,0.0
SKN,1987,29.0,43.0,0.0,0.0
SKN,1988,0.0,44.0,0.0,0.0
SKN,1989,0.0,42.0,0.0,0.0
SKN,1990,0.0,42.0,0.0,0.0
SKN,1991,0.0,41.0,0.0,0.0
SKN,1992,0.0,43.0,0.0,0.0
SKN,1993,0.0,44.0,0.0,0.0
SKN,1994,0.0,43.0,0.0,0.0
SKN,1995,0.0,44.0,0.0,0.0
SKN,1996,0.0,42.0,0.0,0.0
SKN,1997,0.0,41.0,0.0,0.0
SKN,1998,0.0,39.0,0.0,0.0
SKN,1999,0.0,39.0,0.0,0.0
SKN,2000,0.0,38.0,0.0,0.0
SKN,2001,0.0,46.0,0.0,0.0
SKN,2002,0.0,47.0,0.0,0.0
SKN,2003,0.0,47.0,0.0,0.0
SKN,2004,0.0,47.0,0.0,0.0
SKN,2005,0.0,48.0,0.0,0.0
SKN,2006,0.0,48.0,0.0,0.0
SKN,2007,0.0,49.0,0.0,0.0
SLO,1993,348000.0,5325.0,33.0,676.0
SLO,1994,315200.0,5347.0,47.0,683.0
SLO,1995,455000.0,5364.0,47.0,691.0
SLO,1996,469000.0,5374.0,46.0,693.0
SLO,1997,414000.0,5383.0,44.0,692.0
SLO,1998,423000.0,5377.0,37.0,691.0
SLO,1999,305000.0,5382.0,36.0,682.0
SLO,2000,342000.0,5387.0,39.0,674.0
SLO,2001,386000.0,5380.0,45.0,665.0
SLO,2002,464000.0,5379.0,26.0,663.0
SLO,2003,626000.0,5379.0,22.0,662.0
SLO,2004,730000.0,5383.0,21.0,660.0
SLO,2005,824000.0,5387.0,20.0,660.0
SLO,2006,917000.0,5391.0,20.0,661.0
SLO,2007,1352000.0,5398.0,15.0,661.0
SLU,1979,0.0,121.0,0.0,0.0
SLU,1980,0.0,124.0,0.0,0.0
SLU,1981,0.0,126.0,0.0,0.0
SLU,1982,0.0,129.0,0.0,0.0
SLU,1983,0.0,131.0,0.0,0.0
SLU,1984,0.0,134.0,0.0,0.0
SLU,1985,0.0,137.0,0.0,0.0
SLU,1986,0.0,140.0,0.0,0.0
SLU,1987,0.0,142.0,0.0,0.0
SLU,1988,0.0,145.0,0.0,0.0
SLU,1989,0.0,148.0,0.0,0.0
SLU,1990,0.0,133.0,0.0,0.0
SLU,1991,0.0,135.0,0.0,0.0
SLU,1992,0.0,137.0,0.0,0.0
SLU,1993,0.0,139.0,0.0,0.0
SLU,1994,0.0,141.0,0.0,0.0
SLU,1995,0.0,145.0,0.0,0.0
SLU,1996,0.0,144.0,0.0,0.0
SLU,1997,0.0,146.0,0.0,0.0
SLU,1998,0.0,150.0,0.0,0.0
SLU,1999,0.0,152.0,0.0,0.0
SLU,2000,0.0,154.0,0.0,0.0
SLU,2001,0.0,158.0,0.0,0.0
SLU,2002,0.0,159.0,0.0,0.0
SLU,2003,0.0,161.0,0.0,0.0
SLU,2004,0.0,162.0,0.0,0.0
SLU,2005,0.0,164.0,0.0,0.0
SLU,2006,0.0,166.0,0.0,0.0
SLU,2007,0.0,168.0,0.0,0.0
SLV,1992,340900.0,1996.0,15.0,385.0
SLV,1993,0.0,1991.0,12.0,413.0
SLV,1994,296000.0,1989.0,17.0,411.0
SLV,1995,277000.0,1988.0,10.0,392.0
SLV,1996,231000.0,1991.0,10.0,373.0
SLV,1997,329000.0,1987.0,10.0,367.0
SLV,1998,323000.0,1993.0,10.0,360.0
SLV,1999,337000.0,1989.0,10.0,264.0
SLV,2000,273000.0,1986.0,9.0,258.0
SLV,2001,277000.0,1992.0,8.0,251.0
SLV,2002,275000.0,1996.0,9.0,259.0
SLV,2003,378000.0,1997.0,6.0,249.0
SLV,2004,494000.0,1997.0,6.0,248.0
SLV,2005,516000.0,2001.0,6.0,247.0
SLV,2006,629000.0,2009.0,7.0,246.0
SLV,2007,741000.0,2019.0,7.0,251.0
SNM,1992,0.0,24.0,0.0,0.0
SNM,1993,0.0,24.0,0.0,0.0
SNM,1994,0.0,25.0,0.0,0.0
SNM,1995,0.0,25.0,0.0,0.0
SNM,1996,0.0,25.0,0.0,0.0
SNM,1997,0.0,26.0,0.0,0.0
SNM,1998,0.0,26.0,0.0,0.0
SNM,1999,0.0,26.0,0.0,0.0
SNM,2000,0.0,27.0,0.0,0.0
SNM,2001,0.0,28.0,0.0,0.0
SNM,2002,0.0,0.0,0.0,0.0
SNM,2003,0.0,29.0,0.0,0.0
SNM,2004,0.0,29.0,0.0,0.0
SNM,2005,0.0,31.0,0.0,0.0
SNM,2006,0.0,31.0,0.0,0.0
SNM,2007,0.0,32.0,0.0,0.0
SOL,1978,0.0,213.0,0.0,0.0
SOL,1979,0.0,221.0,0.0,0.0
SOL,1980,0.0,227.0,0.0,0.0
SOL,1981,0.0,235.0,0.0,0.0
SOL,1982,0.0,243.0,0.0,0.0
SOL,1983,0.0,252.0,0.0,0.0
SOL,1984,0.0,261.0,0.0,0.0
SOL,1985,0.0,270.0,0.0,0.0
SOL,1986,0.0,279.0,0.0,0.0
SOL,1987,0.0,290.0,0.0,0.0
SOL,1988,0.0,299.0,0.0,0.0
SOL,1989,0.0,310.0,0.0,0.0
SOL,1990,0.0,320.0,0.0,0.0
SOL,1991,0.0,331.0,0.0,0.0
SOL,1992,0.0,343.0,0.0,0.0
SOL,1993,0.0,354.0,0.0,0.0
SOL,1994,0.0,366.0,0.0,0.0
SOL,1995,0.0,378.0,0.0,0.0
SOL,1996,0.0,391.0,0.0,0.0
SOL,1997,0.0,404.0,0.0,0.0
SOL,1998,0.0,417.0,0.0,0.0
SOL,1999,0.0,430.0,0.0,0.0
SOL,2000,0.0,444.0,0.0,0.0
SOL,2001,0.0,426.0,0.0,0.0
SOL,2002,0.0,437.0,0.0,0.0
SOL,2003,0.0,448.0,0.0,0.0
SOL,2004,0.0,460.0,0.0,0.0
SOL,2005,0.0,471.0,0.0,0.0
SOL,2006,0.0,483.0,0.0,0.0
SOL,2007,0.0,495.0,0.0,0.0
SOM,1960,1500.0,3785.0,4.0,0.0
SOM,1961,3164.0,3869.0,4.0,105.0
SOM,1962,3696.0,3957.0,4.0,113.0
SOM,1963,4480.0,4048.0,9.0,121.0
SOM,1964,5404.0,4142.0,11.0,130.0
SOM,1965,5166.0,4239.0,12.0,141.0
SOM,1966,6496.0,2555.0,15.0,152.0
SOM,1967,7532.0,2610.0,16.0,164.0
SOM,1968,8344.0,2667.0,14.0,177.0
SOM,1969,9002.0,2726.0,18.0,190.0
SOM,1970,11228.0,4791.0,20.0,204.0
SOM,1971,11289.0,4905.0,20.0,217.0
SOM,1972,13180.0,5020.0,25.0,230.0
SOM,1973,16079.0,5145.0,25.0,244.0
SOM,1974,21445.0,5293.0,30.0,259.0
SOM,1975,23034.0,5471.0,30.0,273.0
SOM,1976,26211.0,5683.0,31.0,291.0
SOM,1977,31771.0,5924.0,53.0,311.0
SOM,1978,66719.0,6185.0,54.0,331.0
SOM,1979,95313.0,6451.0,54.0,353.0
SOM,1980,97893.0,6713.0,54.0,377.0
SOM,1981,162042.0,6968.0,54.0,417.0
SOM,1982,121505.0,7218.0,54.0,457.0
SOM,1983,122066.0,7456.0,48.0,496.0
SOM,1984,130113.0,7676.0,43.0,536.0
SOM,1985,134220.0,7875.0,43.0,576.0
SOM,1986,83000.0,8053.0,50.0,616.0
SOM,1987,31613.0,8211.0,50.0,655.0
SOM,1988,46000.0,8354.0,47.0,695.0
SOM,1989,18050.0,8489.0,47.0,735.0
SOM,1990,34031.0,8623.0,47.0,775.0
SOM,1991,0.0,8753.0,7.0,814.0
SOM,1992,0.0,8884.0,0.0,854.0
SOM,1993,0.0,9035.0,0.0,894.0
SOM,1994,0.0,9232.0,0.0,934.0
SOM,1995,43000.0,9491.0,0.0,973.0
SOM,1996,41000.0,9822.0,0.0,1013.0
SOM,1997,40000.0,10217.0,0.0,1053.0
SOM,1998,41000.0,9237.0,0.0,1093.0
SOM,1999,40000.0,9672.0,50.0,1132.0
SOM,2000,40000.0,10097.0,50.0,1172.0
SOM,2001,39000.0,10097.0,0.0,1212.0
SOM,2002,38000.0,7785.0,0.0,1255.0
SOM,2003,0.0,7975.0,0.0,1300.0
SOM,2004,0.0,8164.0,0.0,1346.0
SOM,2005,0.0,8354.0,0.0,1394.0
SOM,2006,0.0,8544.0,0.0,1443.0
SOM,2007,0.0,8733.0,0.0,1494.0
SPN,1945,119722.0,26800.0,477.0,6023.0
SPN,1946,132662.0,27020.0,462.0,6164.0
SPN,1947,212488.0,27220.0,464.0,6275.0
SPN,1948,235294.0,27437.0,464.0,6388.0
SPN,1949,235294.0,27651.0,444.0,6503.0
SPN,1950,111972.0,28009.0,494.0,6622.0
SPN,1951,76230.0,28236.0,528.0,6740.0
SPN,1952,95082.0,28474.0,528.0,6861.0
SPN,1953,94315.0,28713.0,503.0,6985.0
SPN,1954,105392.0,28955.0,505.0,7110.0
SPN,1955,104852.0,29199.0,505.0,7239.0
SPN,1956,119769.0,29445.0,478.0,7362.0
SPN,1957,139692.0,29693.0,451.0,7488.0
SPN,1958,130920.0,29943.0,424.0,7711.0
SPN,1959,131464.0,30195.0,398.0,7943.0
SPN,1960,111467.0,30455.0,371.0,8182.0
SPN,1961,116133.0,30743.0,345.0,8420.0
SPN,1962,143100.0,31066.0,340.0,8671.0
SPN,1963,160203.0,31393.0,370.0,8929.0
SPN,1964,174450.0,31723.0,370.0,9195.0
SPN,1965,195763.0,32056.0,370.0,9469.0
SPN,1966,245107.0,32393.0,375.0,9751.0
SPN,1967,306133.0,32734.0,370.0,10041.0
SPN,1968,272970.0,33079.0,370.0,10340.0
SPN,1969,280639.0,33427.0,365.0,10648.0
SPN,1970,281202.0,33779.0,365.0,10965.0
SPN,1971,676834.0,34134.0,365.0,10978.0
SPN,1972,861477.0,34494.0,365.0,10995.0
SPN,1973,1158033.0,34858.0,365.0,11703.0
SPN,1974,1469118.0,35225.0,375.0,12855.0
SPN,1975,1795321.0,35596.0,375.0,14006.0
SPN,1976,1898689.0,35971.0,368.0,14054.0
SPN,1977,2087465.0,36351.0,373.0,14088.0
SPN,1978,2460818.0,36775.0,372.0,14123.0
SPN,1979,3527940.0,37183.0,374.0,14269.0
SPN,1980,3992190.0,37542.0,356.0,14359.0
SPN,1981,3655122.0,37751.0,366.0,15863.0
SPN,1982,3725113.0,37970.0,372.0,15310.0
SPN,1983,3732561.0,38162.0,355.0,14757.0
SPN,1984,4534126.0,38328.0,342.0,14205.0
SPN,1985,3640000.0,38474.0,314.0,13652.0
SPN,1986,4510000.0,38604.0,314.0,13099.0
SPN,1987,5700000.0,38716.0,314.0,13743.0
SPN,1988,6540000.0,38809.0,304.0,14387.0
SPN,1989,6910000.0,38888.0,277.0,15032.0
SPN,1990,8540000.0,38959.0,263.0,15676.0
SPN,1991,8260000.0,38920.0,246.0,16320.0
SPN,1992,7680000.0,39008.0,198.0,15951.0
SPN,1993,7700000.0,39086.0,204.0,15581.0
SPN,1994,7558000.0,39149.0,213.0,15212.0
SPN,1995,8652000.0,39210.0,210.0,14843.0
SPN,1996,8802000.0,39270.0,203.0,14474.0
SPN,1997,7671000.0,39323.0,197.0,14104.0
SPN,1998,7522000.0,39628.0,189.0,13735.0
SPN,1999,7227000.0,39634.0,155.0,13366.0
SPN,2000,7063000.0,39630.0,166.0,12996.0
SPN,2001,6938000.0,40721.0,144.0,12627.0
SPN,2002,9019000.0,41314.0,178.0,13808.0
SPN,2003,10883000.0,42005.0,151.0,14988.0
SPN,2004,12746000.0,42692.0,149.0,16169.0
SPN,2005,13121000.0,43398.0,147.0,17349.0
SPN,2006,14385000.0,44068.0,147.0,18530.0
SPN,2007,17495000.0,44874.0,147.0,18752.0
SRI,1948,905.0,7244.0,0.0,379.0
SRI,1949,1056.0,7455.0,1.0,388.0
SRI,1950,1132.0,7678.0,2.0,397.0
SRI,1951,2221.0,7876.0,2.0,406.0
SRI,1952,2884.0,8074.0,2.0,415.0
SRI,1953,3990.0,8290.0,2.0,424.0
SRI,1954,6342.0,8520.0,2.0,437.0
SRI,1955,5714.0,8723.0,1.0,446.0
SRI,1956,6873.0,8929.0,1.0,462.0
SRI,1957,9562.0,9165.0,2.0,472.0
SRI,1958,13908.0,9388.0,3.0,480.0
SRI,1959,15105.0,9646.0,4.0,486.0
SRI,1960,14973.0,9889.0,6.0,492.0
SRI,1961,15372.0,10136.0,10.0,498.0
SRI,1962,14214.0,10385.0,10.0,504.0
SRI,1963,12479.0,10646.0,11.0,511.0
SRI,1964,12482.0,10971.0,9.0,546.0
SRI,1965,12949.0,11164.0,9.0,584.0
SRI,1966,13659.0,11439.0,10.0,624.0
SRI,1967,14432.0,11703.0,10.0,668.0
SRI,1968,13131.0,11992.0,10.0,714.0
SRI,1969,14327.0,12252.0,10.0,744.0
SRI,1970,19411.0,12516.0,10.0,777.0
SRI,1971,29486.0,12608.0,10.0,805.0
SRI,1972,28328.0,12861.0,16.0,836.0
SRI,1973,21389.0,13091.0,18.0,866.0
SRI,1974,27673.0,13284.0,18.0,906.0
SRI,1975,29362.0,13496.0,18.0,943.0
SRI,1976,28963.0,13717.0,18.0,981.0
SRI,1977,24473.0,13942.0,18.0,1212.0
SRI,1978,19797.0,14190.0,13.0,1158.0
SRI,1979,26398.0,14472.0,18.0,1101.0
SRI,1980,41187.0,14747.0,18.0,1144.0
SRI,1981,55442.0,15011.0,18.0,1214.0
SRI,1982,67112.0,15195.0,18.0,1240.0
SRI,1983,77667.0,15417.0,16.0,1285.0
SRI,1984,102003.0,15603.0,17.0,1429.0
SRI,1985,228104.0,15842.0,22.0,1464.0
SRI,1986,571080.0,16117.0,22.0,1498.0
SRI,1987,387160.0,16361.0,22.0,1452.0
SRI,1988,321000.0,16599.0,22.0,1406.0
SRI,1989,350630.0,16825.0,22.0,1419.0
SRI,1990,439310.0,16993.0,22.0,1432.0
SRI,1991,450060.0,17247.0,110.0,1455.0
SRI,1992,547200.0,17405.0,110.0,1478.0
SRI,1993,464000.0,17619.0,110.0,1501.0
SRI,1994,526000.0,17865.0,110.0,1525.0
SRI,1995,663000.0,18112.0,110.0,1554.0
SRI,1996,887000.0,18315.0,110.0,1583.0
SRI,1997,949000.0,18552.0,110.0,1613.0
SRI,1998,995000.0,18455.0,110.0,1644.0
SRI,1999,807000.0,18639.0,100.0,1675.0
SRI,2000,880000.0,18827.0,115.0,1664.0
SRI,2001,786000.0,18732.0,121.0,1654.0
SRI,2002,514000.0,19007.0,158.0,1643.0
SRI,2003,515000.0,19252.0,152.0,1632.0
SRI,2004,558000.0,19462.0,151.0,1622.0
SRI,2005,729000.0,19668.0,151.0,1627.0
SRI,2006,863000.0,19886.0,111.0,1632.0
SRI,2007,975000.0,20010.0,151.0,1637.0
STP,1975,0.0,83.0,0.0,0.0
STP,1976,0.0,85.0,0.0,0.0
STP,1977,0.0,88.0,0.0,0.0
STP,1978,0.0,90.0,0.0,0.0
STP,1979,0.0,92.0,0.0,0.0
STP,1980,1000.0,94.0,0.0,0.0
STP,1981,0.0,96.0,2.0,0.0
STP,1982,0.0,99.0,2.0,0.0
STP,1983,0.0,100.0,2.0,0.0
STP,1984,0.0,102.0,2.0,0.0
STP,1985,0.0,104.0,2.0,0.0
STP,1986,0.0,107.0,1.0,0.0
STP,1987,0.0,109.0,1.0,0.0
STP,1988,0.0,111.0,1.0,0.0
STP,1989,0.0,113.0,1.0,0.0
STP,1990,0.0,115.0,1.0,0.0
STP,1991,0.0,121.0,1.0,0.0
STP,1992,0.0,120.0,1.0,0.0
STP,1993,0.0,122.0,1.0,0.0
STP,1994,0.0,125.0,1.0,0.0
STP,1995,0.0,127.0,1.0,0.0
STP,1996,1000.0,135.0,1.0,0.0
STP,1997,0.0,138.0,1.0,0.0
STP,1998,1000.0,141.0,1.0,0.0
STP,1999,0.0,144.0,1.0,0.0
STP,2000,0.0,147.0,0.0,0.0
STP,2001,0.0,147.0,0.0,0.0
STP,2002,0.0,140.0,0.0,0.0
STP,2003,0.0,143.0,0.0,0.0
STP,2004,0.0,146.0,0.0,0.0
STP,2005,0.0,149.0,0.0,0.0
STP,2006,0.0,152.0,0.0,0.0
STP,2007,0.0,155.0,0.0,0.0
SUD,1956,8041.0,10346.0,9.0,250.0
SUD,1957,10913.0,10544.0,9.0,253.0
SUD,1958,14360.0,10746.0,9.0,256.0
SUD,1959,15796.0,10952.0,10.0,261.0
SUD,1960,17519.0,11165.0,10.0,267.0
SUD,1961,19242.0,11386.0,18.0,274.0
SUD,1962,19816.0,11616.0,18.0,283.0
SUD,1963,22688.0,11855.0,17.0,294.0
SUD,1964,23837.0,12102.0,18.0,309.0
SUD,1965,31304.0,12359.0,18.0,329.0
SUD,1966,45089.0,12625.0,20.0,360.0
SUD,1967,50833.0,12902.0,20.0,415.0
SUD,1968,55428.0,13195.0,20.0,400.0
SUD,1969,72659.0,13513.0,25.0,565.0
SUD,1970,94486.0,13859.0,25.0,652.0
SUD,1971,109132.0,14235.0,35.0,756.0
SUD,1972,109133.0,14641.0,35.0,863.0
SUD,1973,110855.0,14958.0,35.0,982.0
SUD,1974,112579.0,15337.0,35.0,1129.0
SUD,1975,115450.0,15726.0,50.0,1273.0
SUD,1976,149339.0,16126.0,50.0,1431.0
SUD,1977,197874.0,16953.0,50.0,1601.0
SUD,1978,206814.0,17576.0,71.0,1775.0
SUD,1979,329566.0,18125.0,65.0,1943.0
SUD,1980,217608.0,18681.0,65.0,2121.0
SUD,1981,311009.0,19240.0,87.0,2309.0
SUD,1982,313202.0,19802.0,86.0,2494.0
SUD,1983,246876.0,20777.0,86.0,2432.0
SUD,1984,212334.0,21432.0,65.0,2664.0
SUD,1985,350000.0,22109.0,65.0,2896.0
SUD,1986,391200.0,22804.0,59.0,3128.0
SUD,1987,478200.0,23517.0,59.0,3360.0
SUD,1988,478000.0,24245.0,65.0,3592.0
SUD,1989,460000.0,24989.0,65.0,3824.0
SUD,1990,320000.0,25752.0,65.0,4056.0
SUD,1991,393013.0,26530.0,65.0,4288.0
SUD,1992,1010000.0,27323.0,82.0,4520.0
SUD,1993,255000.0,28129.0,82.0,4752.0
SUD,1994,376000.0,28947.0,82.0,5020.0
SUD,1995,389000.0,26707.0,89.0,5270.0
SUD,1996,412000.0,27291.0,89.0,5531.0
SUD,1997,413000.0,27899.0,105.0,5805.0
SUD,1998,381000.0,28292.0,105.0,6093.0
SUD,1999,424000.0,28883.0,105.0,6395.0
SUD,2000,581000.0,29490.0,104.0,6641.0
SUD,2001,588000.0,31627.0,117.0,6896.0
SUD,2002,388000.0,32468.0,117.0,7161.0
SUD,2003,400000.0,33334.0,104.0,7436.0
SUD,2004,426000.0,34512.0,104.0,7721.0
SUD,2005,1169000.0,35397.0,104.0,8036.0
SUD,2006,524000.0,36297.0,105.0,8364.0
SUD,2007,0.0,37197.0,105.0,8705.0
SUR,1975,0.0,364.0,1.0,122.0
SUR,1976,0.0,354.0,1.0,123.0
SUR,1977,0.0,362.0,1.0,124.0
SUR,1978,0.0,367.0,1.0,124.0
SUR,1979,0.0,365.0,1.0,125.0
SUR,1980,0.0,355.0,1.0,125.0
SUR,1981,0.0,354.0,1.0,126.0
SUR,1982,39000.0,361.0,2.0,127.0
SUR,1983,41000.0,369.0,2.0,127.0
SUR,1984,43000.0,377.0,2.0,128.0
SUR,1985,25000.0,384.0,2.0,129.0
SUR,1986,22960.0,389.0,3.0,145.0
SUR,1987,0.0,392.0,4.0,160.0
SUR,1988,36000.0,395.0,4.0,176.0
SUR,1989,39000.0,399.0,4.0,192.0
SUR,1990,90760.0,402.0,4.0,203.0
SUR,1991,75070.0,402.0,4.0,206.0
SUR,1992,61620.0,403.0,2.0,211.0
SUR,1993,58000.0,404.0,2.0,213.0
SUR,1994,13000.0,405.0,2.0,214.0
SUR,1995,14000.0,409.0,2.0,216.0
SUR,1996,14000.0,414.0,2.0,220.0
SUR,1997,15000.0,437.0,2.0,223.0
SUR,1998,15000.0,414.0,2.0,227.0
SUR,1999,11000.0,415.0,2.0,230.0
SUR,2000,21000.0,417.0,2.0,234.0
SUR,2001,24000.0,470.0,2.0,237.0
SUR,2002,17000.0,476.0,2.0,241.0
SUR,2003,19000.0,483.0,2.0,244.0
SUR,2004,22000.0,487.0,1.0,243.0
SUR,2005,21000.0,499.0,1.0,247.0
SUR,2006,20000.0,504.0,2.0,251.0
SUR,2007,22000.0,510.0,2.0,255.0
SVG,1979,1017.0,97.0,0.0,0.0
SVG,1980,1148.0,98.0,0.0,0.0
SVG,1981,1296.0,99.0,0.0,0.0
SVG,1982,1677.0,99.0,0.0,0.0
SVG,1983,1925.0,100.0,0.0,0.0
SVG,1984,2296.0,101.0,0.0,0.0
SVG,1985,2148.0,102.0,0.0,0.0
SVG,1986,2703.0,102.0,0.0,0.0
SVG,1987,3000.0,103.0,0.0,0.0
SVG,1988,3074.0,104.0,0.0,0.0
SVG,1989,3222.0,105.0,0.0,0.0
SVG,1990,3222.0,106.0,0.0,0.0
SVG,1991,0.0,106.0,0.0,0.0
SVG,1992,0.0,109.0,0.0,0.0
SVG,1993,0.0,109.0,0.0,0.0
SVG,1994,0.0,110.0,0.0,0.0
SVG,1995,0.0,111.0,0.0,0.0
SVG,1996,0.0,111.0,0.0,0.0
SVG,1997,0.0,112.0,0.0,0.0
SVG,1998,0.0,112.0,0.0,0.0
SVG,1999,0.0,113.0,0.0,0.0
SVG,2000,0.0,114.0,0.0,0.0
SVG,2001,0.0,109.0,0.0,0.0
SVG,2002,0.0,108.0,0.0,0.0
SVG,2003,0.0,105.0,0.0,0.0
SVG,2004,0.0,105.0,0.0,0.0
SVG,2005,0.0,104.0,0.0,0.0
SVG,2006,0.0,103.0,0.0,0.0
SVG,2007,0.0,102.0,0.0,0.0
SWA,1968,0.0,398.0,0.0,0.0
SWA,1969,0.0,409.0,0.0,0.0
SWA,1970,0.0,419.0,0.0,0.0
SWA,1971,0.0,429.0,0.0,0.0
SWA,1972,0.0,441.0,0.0,0.0
SWA,1973,0.0,453.0,0.0,0.0
SWA,1974,1000.0,466.0,1.0,0.0
SWA,1975,1000.0,479.0,1.0,0.0
SWA,1976,3000.0,493.0,2.0,0.0
SWA,1977,5000.0,506.0,2.0,0.0
SWA,1978,8000.0,521.0,2.0,0.0
SWA,1979,9000.0,535.0,2.0,0.0
SWA,1980,10000.0,550.0,2.0,0.0
SWA,1981,22000.0,566.0,2.0,0.0
SWA,1982,23000.0,587.0,2.0,0.0
SWA,1983,18000.0,603.0,3.0,0.0
SWA,1984,9000.0,620.0,3.0,0.0
SWA,1985,8000.0,638.0,3.0,0.0
SWA,1986,8000.0,668.0,3.0,0.0
SWA,1987,7000.0,692.0,3.0,0.0
SWA,1988,8000.0,717.0,3.0,0.0
SWA,1989,11000.0,743.0,4.0,0.0
SWA,1990,9652.0,769.0,3.0,0.0
SWA,1991,9652.0,796.0,3.0,0.0
SWA,1992,0.0,833.0,3.0,0.0
SWA,1993,20000.0,851.0,3.0,0.0
SWA,1994,22000.0,879.0,3.0,0.0
SWA,1995,23000.0,908.0,3.0,0.0
SWA,1996,24000.0,938.0,3.0,0.0
SWA,1997,23000.0,906.0,3.0,0.0
SWA,1998,27000.0,952.0,3.0,0.0
SWA,1999,21000.0,980.0,3.0,0.0
SWA,2000,205000.0,1008.0,0.0,0.0
SWA,2001,20000.0,1030.0,0.0,0.0
SWA,2002,0.0,1056.0,0.0,0.0
SWA,2003,0.0,1081.0,0.0,0.0
SWA,2004,0.0,1105.0,0.0,0.0
SWA,2005,0.0,1126.0,0.0,0.0
SWA,2006,0.0,1146.0,0.0,0.0
SWA,2007,0.0,1166.0,0.0,0.0
SWD,1945,216314.0,6640.0,400.0,1283.0
SWD,1946,227619.0,6720.0,0.0,1368.0
SWD,1947,231111.0,6800.0,0.0,1421.0
